id,title,latitude,longitude,locality,address,gender,available_for,transit_score,lifestyle_score,occupancy,rent,deposit,attached_bathroom,food_included,breakfast,lunch,dinner,mess,wifi,laundry,power_backup,refrigerator,common_tv,room_cleaning,warden,cooking_allowed,parking,total_bathrooms,room_ac,room_cupboard,room_tv,room_geyser,room_bedding,room_attached_bath,gate_closing_time,smoking_allowed,guardian_required,nonveg_allowed
8aa98e6a9c1c4dca019c1cc70bf621a8,PG for Boys in Shollinganallur,12.90082113338627,80.0928825848091,Balaji Nagar,"gst rd near accenture backside , shollinganallur, shollinganallur, chennai",MALE,Both,8.1,5.8,DOUBLE,7000,3000,False,True,True,True,True,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
8aa98e6a9c1c4dca019c1cc70bf621a8,PG for Boys in Shollinganallur,12.90082113338627,80.0928825848091,Balaji Nagar,"gst rd near accenture backside , shollinganallur, shollinganallur, chennai",MALE,Both,8.1,5.8,THREE,8000,3000,False,True,True,True,True,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
8aa98e6a9c1c4dca019c1cc70bf621a8,PG for Boys in Shollinganallur,12.90082113338627,80.0928825848091,Balaji Nagar,"gst rd near accenture backside , shollinganallur, shollinganallur, chennai",MALE,Both,8.1,5.8,FOUR,8000,3000,False,True,True,True,True,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
8aa9885c9c1bc41a019c1c4b362e08f1,PG for Anyone in Kaveri St,12.9037177,80.0876172,Balaji Nagar,"kaveri street new perungluthur , Kaveri St, Kaveri St, chennai",BOTH,Both,5.7,8.3,SINGLE,7000,10000,True,False,False,False,False,False,True,True,False,True,True,True,False,True,Bike and Car,3,True,True,True,True,True,True,,False,False,False
8aa9885c9c1bc41a019c1c4b362e08f1,PG for Anyone in Kaveri St,12.9037177,80.0876172,Balaji Nagar,"kaveri street new perungluthur , Kaveri St, Kaveri St, chennai",BOTH,Both,5.7,8.3,DOUBLE,14000,40000,True,False,False,False,False,False,True,True,False,True,True,True,False,True,Bike and Car,3,True,True,True,True,True,True,,False,False,False
8aa9885c9c1bc41a019c1c4b362e08f1,PG for Anyone in Kaveri St,12.9037177,80.0876172,Balaji Nagar,"kaveri street new perungluthur , Kaveri St, Kaveri St, chennai",BOTH,Both,5.7,8.3,THREE,7000,10000,True,False,False,False,False,False,True,True,False,True,True,True,False,True,Bike and Car,3,True,True,True,True,True,True,,False,False,False
8aa9885c9c1bc41a019c1c4b362e08f1,PG for Anyone in Kaveri St,12.9037177,80.0876172,Balaji Nagar,"kaveri street new perungluthur , Kaveri St, Kaveri St, chennai",BOTH,Both,5.7,8.3,FOUR,0,0,False,False,False,False,False,False,True,True,False,True,True,True,False,True,Bike and Car,3,,,,,,,,False,False,False
8aa9bcdfa028638d01a02888cb1f1db5,PG for Boys in Old Perungalathur,12.918693774207448,80.08135467520441,Shanthi Nagar,"near MIGAVEL HOME APPLIANCES, Old Perungalathur, Old Perungalathur, chennai",MALE,Both,,,THREE,5500,1001,False,True,True,True,True,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
8aa9ccf19db5494c019db57d5ee513a9,PG for Boys in Old Perungalathur,12.918725711445042,80.08132159806034,Shanthi Nagar," Kamarajar St near MIGAVEL HOME APPLIANCES, Old Perungalathur, Old Perungalathur, chennai",MALE,Both,,,DOUBLE,7700,1000,False,True,True,True,True,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
8aa9ccf19db5494c019db57d5ee513a9,PG for Boys in Old Perungalathur,12.918725711445042,80.08132159806034,Shanthi Nagar," Kamarajar St near MIGAVEL HOME APPLIANCES, Old Perungalathur, Old Perungalathur, chennai",MALE,Both,,,FOUR,6500,1000,False,True,True,True,True,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
8a9fab827e5c8ccd017e5cac5eeb0f41,PG for Boys in New Perungalathur,12.905348837062478,80.09320049530552,New Perungalathur,"Kamaraj High Rd, Balaji Nagar NEAR Kamakshi Amman Temple, New Perungalathur, New Perungalathur, chennai",MALE,Both,,,SINGLE,9000,9000,False,True,True,True,True,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
8a9fab827e5c8ccd017e5cac5eeb0f41,PG for Boys in New Perungalathur,12.905348837062478,80.09320049530552,New Perungalathur,"Kamaraj High Rd, Balaji Nagar NEAR Kamakshi Amman Temple, New Perungalathur, New Perungalathur, chennai",MALE,Both,,,DOUBLE,7000,7000,False,True,True,True,True,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
8a9fab827e5c8ccd017e5cac5eeb0f41,PG for Boys in New Perungalathur,12.905348837062478,80.09320049530552,New Perungalathur,"Kamaraj High Rd, Balaji Nagar NEAR Kamakshi Amman Temple, New Perungalathur, New Perungalathur, chennai",MALE,Both,,,THREE,6000,6000,False,True,True,True,True,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
8a9fab827e5c8ccd017e5cac5eeb0f41,PG for Boys in New Perungalathur,12.905348837062478,80.09320049530552,New Perungalathur,"Kamaraj High Rd, Balaji Nagar NEAR Kamakshi Amman Temple, New Perungalathur, New Perungalathur, chennai",MALE,Both,,,FOUR,5500,5500,False,True,True,True,True,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
8a9f8c038cc93cfc018cc9a124394be7,PG for Boys in New Perungalathur,12.90558986505964,80.09537294281395,New Perungalathur,"Balaji Nagar  near  Perungalathur railway station, New Perungalathur, New Perungalathur, chennai",MALE,Both,,,SINGLE,0,0,False,True,True,True,True,False,True,False,False,False,False,False,False,False,Bike,0,False,False,False,False,False,False,,False,False,False
8a9f8c038cc93cfc018cc9a124394be7,PG for Boys in New Perungalathur,12.90558986505964,80.09537294281395,New Perungalathur,"Balaji Nagar  near  Perungalathur railway station, New Perungalathur, New Perungalathur, chennai",MALE,Both,,,DOUBLE,0,0,False,True,True,True,True,False,True,False,False,False,False,False,False,False,Bike,0,False,False,False,False,False,False,,False,False,False
8a9f8c038cc93cfc018cc9a124394be7,PG for Boys in New Perungalathur,12.90558986505964,80.09537294281395,New Perungalathur,"Balaji Nagar  near  Perungalathur railway station, New Perungalathur, New Perungalathur, chennai",MALE,Both,,,THREE,7500,3000,False,True,True,True,True,False,True,False,False,False,False,False,False,False,Bike,0,False,False,False,False,False,False,,False,False,False
8a9f8c038cc93cfc018cc9a124394be7,PG for Boys in New Perungalathur,12.90558986505964,80.09537294281395,New Perungalathur,"Balaji Nagar  near  Perungalathur railway station, New Perungalathur, New Perungalathur, chennai",MALE,Both,,,FOUR,6500,3000,False,True,True,True,True,False,True,False,False,False,False,False,False,False,Bike,0,False,False,False,False,False,False,,False,False,False
8a9fae827fb6e635017fb740eb522e25,PG for Boys in Mudichur,12.91836334842432,80.07816416307809,Shanthi Nagar,"Parvathi Nagar, near Sree Krishna Tuition Centre, Mudichur, Mudichur, chennai",MALE,Both,,,SINGLE,4500,20000,False,False,False,False,False,False,False,False,True,False,False,False,False,True,Bike,0,True,True,True,False,False,False,10:30 PM,True,True,False
8a9fae827fb6e635017fb740eb522e25,PG for Boys in Mudichur,12.91836334842432,80.07816416307809,Shanthi Nagar,"Parvathi Nagar, near Sree Krishna Tuition Centre, Mudichur, Mudichur, chennai",MALE,Both,,,DOUBLE,8000,30000,False,False,False,False,False,False,False,False,True,False,False,False,False,True,Bike,0,False,True,False,False,False,False,10:30 PM,True,True,False
8a9fae827fb6e635017fb740eb522e25,PG for Boys in Mudichur,12.91836334842432,80.07816416307809,Shanthi Nagar,"Parvathi Nagar, near Sree Krishna Tuition Centre, Mudichur, Mudichur, chennai",MALE,Both,,,THREE,3000,30000,False,False,False,False,False,False,False,False,True,False,False,False,False,True,Bike,0,False,False,False,False,False,False,10:30 PM,True,True,False
8a9fae827fb6e635017fb740eb522e25,PG for Boys in Mudichur,12.91836334842432,80.07816416307809,Shanthi Nagar,"Parvathi Nagar, near Sree Krishna Tuition Centre, Mudichur, Mudichur, chennai",MALE,Both,,,FOUR,4000,20000,False,False,False,False,False,False,False,False,True,False,False,False,False,True,Bike,0,False,False,False,False,False,False,10:30 PM,True,True,False
8aa9b1109b8c1b90019b8cc3b00d3869,PG for Boys in New Perungalathur,12.905190600000001,80.0951024,New Perungalathur,"Kesavaraya street, New Perungalathur, New Perungalathur, chennai",MALE,Both,8.2,6.3,DOUBLE,2500,5000,True,True,True,True,True,False,True,True,False,False,False,True,False,False,Bike,2,True,True,False,True,True,True,,True,False,False
8aa9b1109b8c1b90019b8cc3b00d3869,PG for Boys in New Perungalathur,12.905190600000001,80.0951024,New Perungalathur,"Kesavaraya street, New Perungalathur, New Perungalathur, chennai",MALE,Both,8.2,6.3,THREE,3500,5000,False,True,True,True,True,False,True,True,False,False,False,True,False,False,Bike,2,False,False,False,False,False,False,,True,False,False
8aa9b1109b8c1b90019b8cc3b00d3869,PG for Boys in New Perungalathur,12.905190600000001,80.0951024,New Perungalathur,"Kesavaraya street, New Perungalathur, New Perungalathur, chennai",MALE,Both,8.2,6.3,FOUR,3500,5000,False,True,True,True,True,False,True,True,False,False,False,True,False,False,Bike,2,False,False,False,False,False,False,,True,False,False
8a9f8f838b175d44018b181a695f4934,PG for Boys in Perungalathur,12.912436141685403,80.09255788574168,New Perungalathur,"Sri Venkata Sai Andhra Mens PG, Sathyamurthy St, Perungalathur, Perungalathur, chennai",MALE,Both,7.7,6.3,THREE,7500,3000,False,True,True,True,True,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
8a9f8f838b175d44018b181a695f4934,PG for Boys in Perungalathur,12.912436141685403,80.09255788574168,New Perungalathur,"Sri Venkata Sai Andhra Mens PG, Sathyamurthy St, Perungalathur, Perungalathur, chennai",MALE,Both,7.7,6.3,FOUR,7000,3000,False,True,True,True,True,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
8a9f8f8393292d8001932930ca800003,PG for Boys in Perungalathur,12.89709,80.0896,Vandalur," Grand Southern Trunk Rd, Near Sangeetha Veg Restaurant , Perungalathur, Perungalathur, chennai",MALE,Both,,,THREE,7500,5000,False,False,False,False,False,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
8a9f8f8393292d8001932930ca800003,PG for Boys in Perungalathur,12.89709,80.0896,Vandalur," Grand Southern Trunk Rd, Near Sangeetha Veg Restaurant , Perungalathur, Perungalathur, chennai",MALE,Both,,,FOUR,5600,5000,False,False,False,False,False,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
8a9f8ec38fc7e262018fc8276a4d2468,PG for Boys in  New Perungalathur,12.905903610805598,80.0944146886468,New Perungalathur,"13/5 Gandhi Street  near Five Star Chicken,  New Perungalathur,  New Perungalathur, chennai",MALE,Both,,,SINGLE,4600,2000,False,False,False,False,False,True,True,True,True,False,False,True,True,False,None,10,,,,,,,,True,False,False
8a9f8ec38fc7e262018fc8276a4d2468,PG for Boys in  New Perungalathur,12.905903610805598,80.0944146886468,New Perungalathur,"13/5 Gandhi Street  near Five Star Chicken,  New Perungalathur,  New Perungalathur, chennai",MALE,Both,,,DOUBLE,1,1,False,False,False,False,False,True,True,True,True,False,False,True,True,False,None,10,,,,,,,,True,False,False
8a9f8ec38fc7e262018fc8276a4d2468,PG for Boys in  New Perungalathur,12.905903610805598,80.0944146886468,New Perungalathur,"13/5 Gandhi Street  near Five Star Chicken,  New Perungalathur,  New Perungalathur, chennai",MALE,Both,,,THREE,1,1,False,False,False,False,False,True,True,True,True,False,False,True,True,False,None,10,,,,,,,,True,False,False
8a9f8ec38fc7e262018fc8276a4d2468,PG for Boys in  New Perungalathur,12.905903610805598,80.0944146886468,New Perungalathur,"13/5 Gandhi Street  near Five Star Chicken,  New Perungalathur,  New Perungalathur, chennai",MALE,Both,,,FOUR,4902,2000,True,False,False,False,False,True,True,True,True,False,False,True,True,False,None,10,True,False,False,True,True,True,,True,False,False
8a9f85838e4b75e3018e4b8a15550a90,PG for Boys in New Perungalathur,12.906608046768678,80.09475484469266,New Perungalathur,"Srinivasaraghavan Road  near by HDFC Bank, New Perungalathur, New Perungalathur, chennai",MALE,Both,,,DOUBLE,7500,4000,False,True,True,True,True,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
8a9f85838e4b75e3018e4b8a15550a90,PG for Boys in New Perungalathur,12.906608046768678,80.09475484469266,New Perungalathur,"Srinivasaraghavan Road  near by HDFC Bank, New Perungalathur, New Perungalathur, chennai",MALE,Both,,,THREE,7000,4000,False,True,True,True,True,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
8a9f85838e4b75e3018e4b8a15550a90,PG for Boys in New Perungalathur,12.906608046768678,80.09475484469266,New Perungalathur,"Srinivasaraghavan Road  near by HDFC Bank, New Perungalathur, New Perungalathur, chennai",MALE,Both,,,FOUR,7500,5000,False,True,True,True,True,,,,,,,,,,Bike,0,True,False,False,False,False,False,,False,False,False
8a9f94839a68496e019a685a632e04db,PG for Boys in Vandalur,12.893314823563403,80.08399568952161,Vandalur,"Walajabad Rd, near to Natesan Palace , Vandalur, Vandalur, chennai",MALE,Both,8.2,9.6,SINGLE,2000,4000,False,True,True,True,True,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
8a9f8c85992ce23f01992cfb21c207ed,PG for Boys in New Perungalathur,12.907480757465084,80.09376091159349,New Perungalathur,"Srinivasa Perumal Sannadi Street, New Perungalathur, New Perungalathur, chennai",MALE,Both,7.1,8.3,DOUBLE,4500,4500,True,False,False,False,False,True,True,True,False,False,False,True,True,False,Bike,6,False,True,False,True,True,True,11:30 PM,True,True,False
8a9f8c85992ce23f01992cfb21c207ed,PG for Boys in New Perungalathur,12.907480757465084,80.09376091159349,New Perungalathur,"Srinivasa Perumal Sannadi Street, New Perungalathur, New Perungalathur, chennai",MALE,Both,7.1,8.3,THREE,4500,4500,False,False,False,False,False,True,True,True,False,False,False,True,True,False,Bike,6,False,False,False,False,False,False,11:30 PM,True,True,False
8a9f8c85992ce23f01992cfb21c207ed,PG for Boys in New Perungalathur,12.907480757465084,80.09376091159349,New Perungalathur,"Srinivasa Perumal Sannadi Street, New Perungalathur, New Perungalathur, chennai",MALE,Both,7.1,8.3,FOUR,4800,4500,True,False,False,False,False,True,True,True,False,False,False,True,True,False,Bike,6,True,True,False,True,True,True,11:30 PM,True,True,False
8a9fa7838a37585b018a39e34fd42509,PG for Boys in Perungalathur,12.904870299999999,80.08456229999999,New Perungalathur,"MGR Nagar,Balaji Nagar,New Perungalathur , Perungalathur, Perungalathur, chennai",MALE,Working Professional,,,SINGLE,10000,10000,False,False,False,False,False,False,True,True,False,True,False,True,False,True,Bike,6,,,,,,,,True,True,False
8a9fa7838a37585b018a39e34fd42509,PG for Boys in Perungalathur,12.904870299999999,80.08456229999999,New Perungalathur,"MGR Nagar,Balaji Nagar,New Perungalathur , Perungalathur, Perungalathur, chennai",MALE,Working Professional,,,DOUBLE,8500,9000,False,False,False,False,False,False,True,True,False,True,False,True,False,True,Bike,6,,,,,,,,True,True,False
ff8081816ebc6cbf016ebcbdf8ed2fdc,PG for Boys in New Perungalathur,12.909263479745096,80.0920818,New Perungalathur,"kamaraj nagar, New Perungalathur, New Perungalathur, chennai",MALE,Both,,,DOUBLE,5500,5000,True,False,False,False,False,False,False,True,False,True,False,True,True,True,Bike,215,True,True,True,True,True,True,,True,False,False
ff8081816ebc6cbf016ebcbdf8ed2fdc,PG for Boys in New Perungalathur,12.909263479745096,80.0920818,New Perungalathur,"kamaraj nagar, New Perungalathur, New Perungalathur, chennai",MALE,Both,,,THREE,0,0,False,False,False,False,False,False,False,True,False,True,False,True,True,True,Bike,215,False,False,False,False,False,False,,True,False,False
ff8081816ebc6cbf016ebcbdf8ed2fdc,PG for Boys in New Perungalathur,12.909263479745096,80.0920818,New Perungalathur,"kamaraj nagar, New Perungalathur, New Perungalathur, chennai",MALE,Both,,,FOUR,4500,5000,True,False,False,False,False,False,False,True,False,True,False,True,True,True,Bike,215,True,True,True,True,True,True,,True,False,False
8a9fb88396609a610196609f3e620041,"PG for Boys in Otteri, Purasaiwakkam",12.8834731,80.0779376,Peerakankaranai,"podikadai stop, Otteri, Purasaiwakkam, Otteri, Purasaiwakkam, chennai",MALE,Both,,,THREE,4200,8500,True,False,False,False,False,False,False,True,False,False,False,True,True,False,Bike,1,True,True,True,False,True,True,,True,False,False
8a9f9384960381bf01960395497f00d9,"PG for Boys in Otteri, Purasaiwakkam",12.8834731,80.0779376,Peerakankaranai,"otteri, Otteri, Purasaiwakkam, Otteri, Purasaiwakkam, chennai",MALE,Both,,,DOUBLE,0,0,False,False,False,False,False,False,False,True,False,False,False,True,True,False,Bike,1,,,,,,,,True,False,False
8a9f9384960381bf01960395497f00d9,"PG for Boys in Otteri, Purasaiwakkam",12.8834731,80.0779376,Peerakankaranai,"otteri, Otteri, Purasaiwakkam, Otteri, Purasaiwakkam, chennai",MALE,Both,,,THREE,4500,9000,True,False,False,False,False,False,False,True,False,False,False,True,True,False,Bike,1,True,True,True,False,True,True,,True,False,False
8a9f9384960381bf01960395497f00d9,"PG for Boys in Otteri, Purasaiwakkam",12.8834731,80.0779376,Peerakankaranai,"otteri, Otteri, Purasaiwakkam, Otteri, Purasaiwakkam, chennai",MALE,Both,,,FOUR,0,0,False,False,False,False,False,False,False,True,False,False,False,True,True,False,Bike,1,,,,,,,,True,False,False
8a9fb18699ce13770199ce180e8300ac,PG for Boys in New Perungalathur,12.905366347657614,80.09430845264377,New Perungalathur,"Balaji Nagar, near  Parvathi Royal Womens Hostel in Chennai, New Perungalathur, New Perungalathur, chennai",MALE,Both,8.0,8.6,THREE,7500,2000,False,True,True,True,True,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
8a9fb9838a08ff87018a09a1570b5414,PG for Boys in New Perungalathur,12.90727276950555,80.09191556497767,Balaji Nagar,"Thiruvalluvar Street near OCEANIC ENGINEERING, New Perungalathur, New Perungalathur, chennai",MALE,Both,4.5,6.3,THREE,5000,10000,False,False,False,False,False,True,True,False,True,True,True,True,False,True,Car,0,False,False,False,False,False,False,,True,True,False
ff8081816f28c3f1016f2bec17706e83,PG for Boys in New Perungalathur,12.9069823,80.0941665,New Perungalathur,"Srinivasaraghavan Road near HDFC Bank, New Perungalathur, New Perungalathur, chennai",MALE,Both,,,THREE,9000,5000,True,True,True,True,True,False,True,True,False,False,False,True,True,True,Bike and Car,74,True,True,True,True,True,True,,False,False,False
8aa9bb1d9b778262019b783873df2b6c,PG for Boys in Vandalur,12.89280073008848,80.0786373716827,Vandalur,"Balaji Nagar near to STAR RESTAURANT @ VANDALUR, Vandalur, Vandalur, chennai",MALE,Both,8.1,5.7,FOUR,4500,1000,True,False,False,False,False,,,,,,,,,,Bike,6,True,True,False,True,True,True,,False,False,False
8a9fa6827834110b01783462e0831dbc,PG for Boys in Perungalathur,12.90420025967896,80.09796625281335,Perungalathur,"gandhi road  Near Indane Saravana Gas Agency, Tambaram Corporation, Perungalathur, Perungalathur, chennai",MALE,Both,,,SINGLE,4000,1000,False,False,False,False,False,,,,,,,,,,None,88,False,False,False,False,False,False,,False,False,False
8a9fa6827834110b01783462e0831dbc,PG for Boys in Perungalathur,12.90420025967896,80.09796625281335,Perungalathur,"gandhi road  Near Indane Saravana Gas Agency, Tambaram Corporation, Perungalathur, Perungalathur, chennai",MALE,Both,,,DOUBLE,4300,1000,True,False,False,False,False,,,,,,,,,,None,88,False,True,False,True,True,True,,False,False,False
8a9fa6827834110b01783462e0831dbc,PG for Boys in Perungalathur,12.90420025967896,80.09796625281335,Perungalathur,"gandhi road  Near Indane Saravana Gas Agency, Tambaram Corporation, Perungalathur, Perungalathur, chennai",MALE,Both,,,THREE,4200,2000,True,False,False,False,False,,,,,,,,,,None,88,False,True,False,True,True,True,,False,False,False
8a9fa6827834110b01783462e0831dbc,PG for Boys in Perungalathur,12.90420025967896,80.09796625281335,Perungalathur,"gandhi road  Near Indane Saravana Gas Agency, Tambaram Corporation, Perungalathur, Perungalathur, chennai",MALE,Both,,,FOUR,4000,1000,True,False,False,False,False,,,,,,,,,,None,88,False,True,False,True,True,True,,False,False,False
8a9f8fc3922790e90192279e76d80399,PG for Boys in Perungalathur,12.90744161025236,80.09632766812285,New Perungalathur,"Sannathi St, near City Union Bank Perungalathur, Perungalathur, Perungalathur, chennai",MALE,Both,,,THREE,6500,3000,False,True,True,True,True,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
8a9f8fc3922790e90192279e76d80399,PG for Boys in Perungalathur,12.90744161025236,80.09632766812285,New Perungalathur,"Sannathi St, near City Union Bank Perungalathur, Perungalathur, Perungalathur, chennai",MALE,Both,,,FOUR,6500,3000,False,True,True,True,True,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
8aa9de4f9e165aea019e16d352853567,PG for Boys in New Perungalathur,12.9048703,80.0845623,New Perungalathur,"Near railway station, New Perungalathur, New Perungalathur, chennai",MALE,Both,4.6,7.8,DOUBLE,5000,3000,True,False,False,False,False,False,True,True,True,True,False,True,False,True,Bike and Car,2,False,True,False,True,True,True,,False,False,False
8aa9de4f9e165aea019e16d352853567,PG for Boys in New Perungalathur,12.9048703,80.0845623,New Perungalathur,"Near railway station, New Perungalathur, New Perungalathur, chennai",MALE,Both,4.6,7.8,THREE,5500,3000,True,False,False,False,False,False,True,True,True,True,False,True,False,True,Bike and Car,2,True,True,False,True,True,True,,False,False,False
8aa9de4f9e165aea019e16d352853567,PG for Boys in New Perungalathur,12.9048703,80.0845623,New Perungalathur,"Near railway station, New Perungalathur, New Perungalathur, chennai",MALE,Both,4.6,7.8,FOUR,4500,3000,False,False,False,False,False,False,True,True,True,True,False,True,False,True,Bike and Car,2,False,False,False,False,False,False,,False,False,False
8a9f9e8499605bf9019960c6ddbb32f4,PG for Boys in New Perungalathur,12.905866496807326,80.09458446812287,New Perungalathur,"Rajamanickam St in Rishi Andhra Men's pg, New Perungalathur, New Perungalathur, chennai",MALE,Both,7.2,8.6,DOUBLE,11000,5000,False,True,True,True,True,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
8a9f9e8499605bf9019960c6ddbb32f4,PG for Boys in New Perungalathur,12.905866496807326,80.09458446812287,New Perungalathur,"Rajamanickam St in Rishi Andhra Men's pg, New Perungalathur, New Perungalathur, chennai",MALE,Both,7.2,8.6,THREE,8500,5000,False,True,True,True,True,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
8a9f9e8499605bf9019960c6ddbb32f4,PG for Boys in New Perungalathur,12.905866496807326,80.09458446812287,New Perungalathur,"Rajamanickam St in Rishi Andhra Men's pg, New Perungalathur, New Perungalathur, chennai",MALE,Both,7.2,8.6,FOUR,7500,5000,False,True,True,True,True,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
8a9fb38499ce0d630199ce1448fd00e1,PG for Girls in Old Perungalathur,12.918673349506546,80.08129238959101,Shanthi Nagar,"Parvathi Nagar near  ( GANAPATHY MEN'S HOSTEL ), Old Perungalathur, Old Perungalathur, chennai",FEMALE,Both,5.9,9.1,THREE,7500,1000,False,True,True,True,True,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
8a9fc4828146a26301814728fdbb5b81,PG for Girls in New Perungalathur,12.900758198602517,80.09289259020022,Balaji Nagar,"GST Road  Near Gateway Office Parks , New Perungalathur, New Perungalathur, chennai",FEMALE,Both,,,DOUBLE,8000,2000,False,True,True,True,True,,,,,,,,,,Bike,0,False,False,False,False,False,False,09:30 PM,True,False,False
8a9fc4828146a26301814728fdbb5b81,PG for Girls in New Perungalathur,12.900758198602517,80.09289259020022,Balaji Nagar,"GST Road  Near Gateway Office Parks , New Perungalathur, New Perungalathur, chennai",FEMALE,Both,,,THREE,7000,3000,False,True,True,True,True,,,,,,,,,,Bike,0,False,False,False,False,False,False,09:30 PM,True,False,False
8a9fc4828146a26301814728fdbb5b81,PG for Girls in New Perungalathur,12.900758198602517,80.09289259020022,Balaji Nagar,"GST Road  Near Gateway Office Parks , New Perungalathur, New Perungalathur, chennai",FEMALE,Both,,,FOUR,6500,2000,False,True,True,True,True,,,,,,,,,,Bike,0,False,False,False,False,False,False,09:30 PM,True,False,False
ff8081815d8f1388015d8f6d59bf112c,PG for Girls in Perungalathur,12.897876988513287,80.08857199999997,Vandalur,"Spring Ladies PG Hostel in Perungalathur-No. 45 Chozhan Street, RMK Nagar Perungalathur, opp. Gateway Office Parks Road, Chennai, Tamil Nadu 600063, Perungalathur, Perungalathur, chennai",FEMALE,Both,6.3,5.9,SINGLE,0,0,False,False,False,False,False,False,True,True,True,True,True,True,True,True,Bike and Car,88,False,False,False,False,False,False,09:30 AM,True,True,False
ff8081815d8f1388015d8f6d59bf112c,PG for Girls in Perungalathur,12.897876988513287,80.08857199999997,Vandalur,"Spring Ladies PG Hostel in Perungalathur-No. 45 Chozhan Street, RMK Nagar Perungalathur, opp. Gateway Office Parks Road, Chennai, Tamil Nadu 600063, Perungalathur, Perungalathur, chennai",FEMALE,Both,6.3,5.9,THREE,4800,2000,True,False,False,False,False,False,True,True,True,True,True,True,True,True,Bike and Car,88,True,True,True,True,True,True,09:30 AM,True,True,False
ff8081815d8f1388015d8f6d59bf112c,PG for Girls in Perungalathur,12.897876988513287,80.08857199999997,Vandalur,"Spring Ladies PG Hostel in Perungalathur-No. 45 Chozhan Street, RMK Nagar Perungalathur, opp. Gateway Office Parks Road, Chennai, Tamil Nadu 600063, Perungalathur, Perungalathur, chennai",FEMALE,Both,6.3,5.9,FOUR,4300,2000,True,False,False,False,False,False,True,True,True,True,True,True,True,True,Bike and Car,88,True,True,True,True,True,True,09:30 AM,True,True,False
8aa9d6e49dd22605019dd2322af602a8,PG for Girls in Perungalathur,12.899863551332697,80.08980882433622,Perungalathur,"Rmk nagar near play ground , perungalathur, perungalathur, chennai",FEMALE,Both,5.9,7.8,DOUBLE,6750,6750,True,False,False,False,False,False,True,False,False,False,False,False,False,False,Bike,4,True,True,True,True,True,True,,False,False,False
8aa9d6e49dd22605019dd2322af602a8,PG for Girls in Perungalathur,12.899863551332697,80.08980882433622,Perungalathur,"Rmk nagar near play ground , perungalathur, perungalathur, chennai",FEMALE,Both,5.9,7.8,THREE,6250,6250,True,False,False,False,False,False,True,False,False,False,False,False,False,False,Bike,4,True,True,True,True,True,True,,False,False,False
8aa9d6e49dd22605019dd2322af602a8,PG for Girls in Perungalathur,12.899863551332697,80.08980882433622,Perungalathur,"Rmk nagar near play ground , perungalathur, perungalathur, chennai",FEMALE,Both,5.9,7.8,FOUR,5750,5750,True,False,False,False,False,False,True,False,False,False,False,False,False,False,Bike,4,True,True,True,True,True,True,,False,False,False
8aa9885c9c1bc41a019c1c4b362e08f1,PG for Anyone in Kaveri St,12.9037177,80.0876172,Balaji Nagar,"kaveri street new perungluthur , Kaveri St, Kaveri St, chennai",BOTH,Both,5.7,8.3,SINGLE,7000,10000,True,False,False,False,False,False,True,True,False,True,True,True,False,True,Bike and Car,3,True,True,True,True,True,True,,False,False,False
8aa9885c9c1bc41a019c1c4b362e08f1,PG for Anyone in Kaveri St,12.9037177,80.0876172,Balaji Nagar,"kaveri street new perungluthur , Kaveri St, Kaveri St, chennai",BOTH,Both,5.7,8.3,DOUBLE,14000,40000,True,False,False,False,False,False,True,True,False,True,True,True,False,True,Bike and Car,3,True,True,True,True,True,True,,False,False,False
8aa9885c9c1bc41a019c1c4b362e08f1,PG for Anyone in Kaveri St,12.9037177,80.0876172,Balaji Nagar,"kaveri street new perungluthur , Kaveri St, Kaveri St, chennai",BOTH,Both,5.7,8.3,THREE,7000,10000,True,False,False,False,False,False,True,True,False,True,True,True,False,True,Bike and Car,3,True,True,True,True,True,True,,False,False,False
